sp,Arctictis_binturong,Arctonyx_collaris,Atherurus_africanus,Atherurus_macrourus,Atilax_paludinosus,Bdeogale_crassicauda,Callosciurus_erythraeus,Canis_adustus,Capricornis_milneedwardsii,Capricornis_sumatraensis,Caracal_aurata,Cephalophus_harveyi,Cephalophus_nigrifrons,Cephalophus_silvicultor,Cephalophus_spadix,Cephalophus_weynsi,Cercocebus_sanjei,Cercopithecus_lhoesti,Cercopithecus_mitis,Civettictis_civetta,Conepatus_semistriatus,Cricetomys_emini,Cricetomys_gambianus,Crocuta_crocuta,Cryptoprocta_ferox,Cuniculus_paca,Cuon_alpinus,Dasyprocta_fuliginosa,Dasyprocta_punctata,Dasypus_kappleri,Dasypus_novemcinctus,Didelphis_marsupialis,Echinosorex_gymnura,Eira_barbara,Eulemur_rufifrons,Eupleres_goudotii,Fossa_fossana,Galidia_elegans,Galidictis_fasciata,Genetta_servalina,Gorilla_beringei,Helarctos_malayanus,Hemicentetes_nigriceps,Hemicentetes_semispinosus,Hemigalus_derbyanus,Herpestes_brachyurus,Herpestes_urva,Hystrix_africaeaustralis,Hystrix_brachyura,Lariscus_insignis,Leopardus_pardalis,Leopardus_wiedii,Leopoldamys_sabanus,Leptailurus_serval,Loxodonta_africana,Macaca_arctoides,Macaca_assamensis,Macaca_fascicularis,Macaca_leonina,Macaca_nemestrina,Manis_javanica,Martes_flavigula,Mazama_americana,Mazama_temama,Mellivora_capensis,Melogale_personata,Metachirus_nudicaudatus,Mungos_mungo,Muntiacus_muntjak,Myrmecophaga_tridactyla,Nandinia_binotata,Nasua_narica,Nasua_nasua,Neofelis_nebulosa,Nesomys_rufus,Odocoileus_virginianus,Paguma_larvata,Pan_troglodytes,Panthera_onca,Panthera_pardus,Papio_anubis,Papio_cynocephalus,Paradoxurus_hermaphroditus,Paraxerus_vexillarius,Pardofelis_marmorata,Pardofelis_temminckii,Pecari_tajacu,Petrodromus_tetradactylus,Phataginus_tricuspis,Philander_opossum,Potamochoerus_larvatus,Presbytis_siamensis,Prionailurus_bengalensis,Prionailurus_planiceps,Prionodon_linsang,Procyon_cancrivorus,Procyon_lotor,Proechimys_semispinosus,Puma_concolor,Puma_yagouaroundi,Rattus_rattus,Rhinosciurus_laticaudatus,Rhizomys_sumatrensis,Rhynchocyon_cirnei,Rhynchocyon_udzungwensis,Rusa_unicolor,Sciurus_granatensis,Sciurus_spadiceus,Setifer_setosus,Sundasciurus_hippurus,Sus_scrofa,Syncerus_caffer,Tamandua_mexicana,Tamandua_tetradactyla,Tapirus_bairdii,Tapirus_indicus,Tapirus_terrestris,Tenrec_ecaudatus,Thryonomys_gregorianus,Thryonomys_swinderianus,Tragelaphus_scriptus,Tragelaphus_spekii,Tragulus_kanchil,Tremarctos_ornatus,Tupaia_glis,Viverra_zibetha
Procyon_cancrivorus,128.1991612,64.20195935,192.4036312,192.4036312,128.1991612,128.1991612,192.4036312,111.8021445,170.8010849,170.8010849,128.1991612,170.8010849,170.8010849,170.8010849,170.8010849,170.8010849,192.4036312,192.4036312,192.4036312,128.1991612,64.20195935,192.4036312,192.4036312,128.1991612,128.1991612,192.4036312,111.8021445,192.4036312,192.4036312,197.4002524,197.4002524,294.2008618,177.0003746,64.20195935,192.4036312,128.1991612,128.1991612,128.1991612,128.1991612,128.1991612,192.4036312,98.99873019,197.7993085,197.7993085,128.1991612,128.1991612,128.1991612,192.4036312,192.4036312,192.4036312,128.1991612,128.1991612,192.4036312,128.1991612,197.7993085,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,161.999191,64.20195935,170.8010849,170.8010849,64.20195935,64.20195935,294.2008618,128.1991612,170.8010849,197.4002524,128.1991612,34.39957221,34.39957221,128.1991612,192.4036312,170.8010849,128.1991612,192.4036312,128.1991612,128.1991612,192.4036312,192.4036312,128.1991612,192.4036312,128.1991612,128.1991612,170.8010849,197.7993085,161.999191,294.2008618,170.8010849,192.4036312,128.1991612,128.1991612,128.1991612,0,4.881628864,192.4036312,128.1991612,128.1991612,192.4036312,192.4036312,192.4036312,197.7993085,197.7993085,170.8010849,192.4036312,192.4036312,197.7993085,192.4036312,170.8010849,170.8010849,197.4002524,197.4002524,170.8010849,170.8010849,170.8010849,197.7993085,192.4036312,192.4036312,170.8010849,170.8010849,170.8010849,98.99873019,192.4036312,128.1991612
Procyon_lotor,128.1991612,64.20195935,192.4036312,192.4036312,128.1991612,128.1991612,192.4036312,111.8021445,170.8010849,170.8010849,128.1991612,170.8010849,170.8010849,170.8010849,170.8010849,170.8010849,192.4036312,192.4036312,192.4036312,128.1991612,64.20195935,192.4036312,192.4036312,128.1991612,128.1991612,192.4036312,111.8021445,192.4036312,192.4036312,197.4002524,197.4002524,294.2008618,177.0003746,64.20195935,192.4036312,128.1991612,128.1991612,128.1991612,128.1991612,128.1991612,192.4036312,98.99873019,197.7993085,197.7993085,128.1991612,128.1991612,128.1991612,192.4036312,192.4036312,192.4036312,128.1991612,128.1991612,192.4036312,128.1991612,197.7993085,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,161.999191,64.20195935,170.8010849,170.8010849,64.20195935,64.20195935,294.2008618,128.1991612,170.8010849,197.4002524,128.1991612,34.39957221,34.39957221,128.1991612,192.4036312,170.8010849,128.1991612,192.4036312,128.1991612,128.1991612,192.4036312,192.4036312,128.1991612,192.4036312,128.1991612,128.1991612,170.8010849,197.7993085,161.999191,294.2008618,170.8010849,192.4036312,128.1991612,128.1991612,128.1991612,4.881628864,0,192.4036312,128.1991612,128.1991612,192.4036312,192.4036312,192.4036312,197.7993085,197.7993085,170.8010849,192.4036312,192.4036312,197.7993085,192.4036312,170.8010849,170.8010849,197.4002524,197.4002524,170.8010849,170.8010849,170.8010849,197.7993085,192.4036312,192.4036312,170.8010849,170.8010849,170.8010849,98.99873019,192.4036312,128.1991612
Proechimys_semispinosus,192.4036312,192.4036312,77.56166445,77.56166445,192.4036312,192.4036312,165.2021756,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,183.7969854,183.7969854,192.4036312,192.4036312,164.8011683,164.8011683,192.4036312,192.4036312,76.26931089,192.4036312,75.82577538,75.82577538,197.4002524,197.4002524,294.2008618,192.4036312,192.4036312,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,192.4036312,197.7993085,197.7993085,192.4036312,192.4036312,192.4036312,77.56166445,77.56166445,165.2021756,192.4036312,192.4036312,164.8011683,192.4036312,197.7993085,183.7969854,183.7969854,183.7969854,183.7969854,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,294.2008618,192.4036312,192.4036312,197.4002524,192.4036312,192.4036312,192.4036312,192.4036312,164.8011683,192.4036312,192.4036312,183.7969854,192.4036312,192.4036312,183.7969854,183.7969854,192.4036312,165.2021756,192.4036312,192.4036312,192.4036312,197.7993085,192.4036312,294.2008618,192.4036312,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,0,192.4036312,192.4036312,164.8011683,165.2021756,164.8011683,197.7993085,197.7993085,192.4036312,165.2021756,165.2021756,197.7993085,165.2021756,192.4036312,192.4036312,197.4002524,197.4002524,192.4036312,192.4036312,192.4036312,197.7993085,77.37067269,77.37067269,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,192.4036312
Puma_concolor,84.20120209,128.1991612,192.4036312,192.4036312,84.20120209,84.20120209,192.4036312,128.1991612,170.8010849,170.8010849,30.80087538,170.8010849,170.8010849,170.8010849,170.8010849,170.8010849,192.4036312,192.4036312,192.4036312,84.20120209,128.1991612,192.4036312,192.4036312,79.79902598,84.20120209,192.4036312,128.1991612,192.4036312,192.4036312,197.4002524,197.4002524,294.2008618,177.0003746,128.1991612,192.4036312,84.20120209,84.20120209,84.20120209,84.20120209,84.20120209,192.4036312,128.1991612,197.7993085,197.7993085,84.20120209,84.20120209,84.20120209,192.4036312,192.4036312,192.4036312,30.80087538,30.80087538,192.4036312,30.80087538,197.7993085,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,161.999191,128.1991612,170.8010849,170.8010849,128.1991612,128.1991612,294.2008618,84.20120209,170.8010849,197.4002524,84.20120209,128.1991612,128.1991612,30.80087538,192.4036312,170.8010849,84.20120209,192.4036312,30.80087538,30.80087538,192.4036312,192.4036312,84.20120209,192.4036312,30.80087538,30.80087538,170.8010849,197.7993085,161.999191,294.2008618,170.8010849,192.4036312,30.80087538,30.80087538,84.20120209,128.1991612,128.1991612,192.4036312,0,25.39963802,192.4036312,192.4036312,192.4036312,197.7993085,197.7993085,170.8010849,192.4036312,192.4036312,197.7993085,192.4036312,170.8010849,170.8010849,197.4002524,197.4002524,170.8010849,170.8010849,170.8010849,197.7993085,192.4036312,192.4036312,170.8010849,170.8010849,170.8010849,128.1991612,192.4036312,84.20120209
Puma_yagouaroundi,84.20120209,128.1991612,192.4036312,192.4036312,84.20120209,84.20120209,192.4036312,128.1991612,170.8010849,170.8010849,30.80087538,170.8010849,170.8010849,170.8010849,170.8010849,170.8010849,192.4036312,192.4036312,192.4036312,84.20120209,128.1991612,192.4036312,192.4036312,79.79902598,84.20120209,192.4036312,128.1991612,192.4036312,192.4036312,197.4002524,197.4002524,294.2008618,177.0003746,128.1991612,192.4036312,84.20120209,84.20120209,84.20120209,84.20120209,84.20120209,192.4036312,128.1991612,197.7993085,197.7993085,84.20120209,84.20120209,84.20120209,192.4036312,192.4036312,192.4036312,30.80087538,30.80087538,192.4036312,30.80087538,197.7993085,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,161.999191,128.1991612,170.8010849,170.8010849,128.1991612,128.1991612,294.2008618,84.20120209,170.8010849,197.4002524,84.20120209,128.1991612,128.1991612,30.80087538,192.4036312,170.8010849,84.20120209,192.4036312,30.80087538,30.80087538,192.4036312,192.4036312,84.20120209,192.4036312,30.80087538,30.80087538,170.8010849,197.7993085,161.999191,294.2008618,170.8010849,192.4036312,30.80087538,30.80087538,84.20120209,128.1991612,128.1991612,192.4036312,25.39963802,0,192.4036312,192.4036312,192.4036312,197.7993085,197.7993085,170.8010849,192.4036312,192.4036312,197.7993085,192.4036312,170.8010849,170.8010849,197.4002524,197.4002524,170.8010849,170.8010849,170.8010849,197.7993085,192.4036312,192.4036312,170.8010849,170.8010849,170.8010849,128.1991612,192.4036312,84.20120209
Rattus_rattus,192.4036312,192.4036312,164.8011683,164.8011683,192.4036312,192.4036312,165.2021756,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,183.7969854,183.7969854,192.4036312,192.4036312,87.57200926,87.57200926,192.4036312,192.4036312,164.8011683,192.4036312,164.8011683,164.8011683,197.4002524,197.4002524,294.2008618,192.4036312,192.4036312,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,192.4036312,197.7993085,197.7993085,192.4036312,192.4036312,192.4036312,164.8011683,164.8011683,165.2021756,192.4036312,192.4036312,54.98710515,192.4036312,197.7993085,183.7969854,183.7969854,183.7969854,183.7969854,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,294.2008618,192.4036312,192.4036312,197.4002524,192.4036312,192.4036312,192.4036312,192.4036312,85.50721321,192.4036312,192.4036312,183.7969854,192.4036312,192.4036312,183.7969854,183.7969854,192.4036312,165.2021756,192.4036312,192.4036312,192.4036312,197.7993085,192.4036312,294.2008618,192.4036312,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,164.8011683,192.4036312,192.4036312,0,165.2021756,85.1204249,197.7993085,197.7993085,192.4036312,165.2021756,165.2021756,197.7993085,165.2021756,192.4036312,192.4036312,197.4002524,197.4002524,192.4036312,192.4036312,192.4036312,197.7993085,164.8011683,164.8011683,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,192.4036312
Rhinosciurus_laticaudatus,192.4036312,192.4036312,165.2021756,165.2021756,192.4036312,192.4036312,49.31916663,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,183.7969854,183.7969854,192.4036312,192.4036312,165.2021756,165.2021756,192.4036312,192.4036312,165.2021756,192.4036312,165.2021756,165.2021756,197.4002524,197.4002524,294.2008618,192.4036312,192.4036312,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,192.4036312,197.7993085,197.7993085,192.4036312,192.4036312,192.4036312,165.2021756,165.2021756,49.31916663,192.4036312,192.4036312,165.2021756,192.4036312,197.7993085,183.7969854,183.7969854,183.7969854,183.7969854,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,294.2008618,192.4036312,192.4036312,197.4002524,192.4036312,192.4036312,192.4036312,192.4036312,165.2021756,192.4036312,192.4036312,183.7969854,192.4036312,192.4036312,183.7969854,183.7969854,192.4036312,80.39957519,192.4036312,192.4036312,192.4036312,197.7993085,192.4036312,294.2008618,192.4036312,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,165.2021756,192.4036312,192.4036312,165.2021756,0,165.2021756,197.7993085,197.7993085,192.4036312,49.87998867,49.87998867,197.7993085,48.94575929,192.4036312,192.4036312,197.4002524,197.4002524,192.4036312,192.4036312,192.4036312,197.7993085,165.2021756,165.2021756,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,192.4036312
Rhizomys_sumatrensis,192.4036312,192.4036312,164.8011683,164.8011683,192.4036312,192.4036312,165.2021756,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,183.7969854,183.7969854,192.4036312,192.4036312,87.3539801,87.3539801,192.4036312,192.4036312,164.8011683,192.4036312,164.8011683,164.8011683,197.4002524,197.4002524,294.2008618,192.4036312,192.4036312,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,192.4036312,197.7993085,197.7993085,192.4036312,192.4036312,192.4036312,164.8011683,164.8011683,165.2021756,192.4036312,192.4036312,85.1204249,192.4036312,197.7993085,183.7969854,183.7969854,183.7969854,183.7969854,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,294.2008618,192.4036312,192.4036312,197.4002524,192.4036312,192.4036312,192.4036312,192.4036312,85.49762994,192.4036312,192.4036312,183.7969854,192.4036312,192.4036312,183.7969854,183.7969854,192.4036312,165.2021756,192.4036312,192.4036312,192.4036312,197.7993085,192.4036312,294.2008618,192.4036312,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,164.8011683,192.4036312,192.4036312,85.1204249,165.2021756,0,197.7993085,197.7993085,192.4036312,165.2021756,165.2021756,197.7993085,165.2021756,192.4036312,192.4036312,197.4002524,197.4002524,192.4036312,192.4036312,192.4036312,197.7993085,164.8011683,164.8011683,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,192.4036312
Rhynchocyon_cirnei,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,294.2008618,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,174.9994483,174.9994483,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,179.0004988,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,294.2008618,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,93.2001338,197.7993085,294.2008618,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,0,35.21135716,197.7993085,197.7993085,197.7993085,174.9994483,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,174.9994483,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085
Rhynchocyon_udzungwensis,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,294.2008618,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,174.9994483,174.9994483,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,179.0004988,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,294.2008618,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,93.2001338,197.7993085,294.2008618,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,35.21135716,0,197.7993085,197.7993085,197.7993085,174.9994483,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,174.9994483,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085
Rusa_unicolor,170.8010849,170.8010849,192.4036312,192.4036312,170.8010849,170.8010849,192.4036312,170.8010849,53.40087667,53.40087667,170.8010849,53.40087667,53.40087667,53.40087667,53.40087667,53.40087667,192.4036312,192.4036312,192.4036312,170.8010849,170.8010849,192.4036312,192.4036312,170.8010849,170.8010849,192.4036312,170.8010849,192.4036312,192.4036312,197.4002524,197.4002524,294.2008618,177.0003746,170.8010849,192.4036312,170.8010849,170.8010849,170.8010849,170.8010849,170.8010849,192.4036312,170.8010849,197.7993085,197.7993085,170.8010849,170.8010849,170.8010849,192.4036312,192.4036312,192.4036312,170.8010849,170.8010849,192.4036312,170.8010849,197.7993085,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,170.8010849,170.8010849,35.40075985,35.40075985,170.8010849,170.8010849,294.2008618,170.8010849,32.59794349,197.4002524,170.8010849,170.8010849,170.8010849,170.8010849,192.4036312,35.40075985,170.8010849,192.4036312,170.8010849,170.8010849,192.4036312,192.4036312,170.8010849,192.4036312,170.8010849,170.8010849,131.1998789,197.7993085,170.8010849,294.2008618,131.1998789,192.4036312,170.8010849,170.8010849,170.8010849,170.8010849,170.8010849,192.4036312,170.8010849,170.8010849,192.4036312,192.4036312,192.4036312,197.7993085,197.7993085,0,192.4036312,192.4036312,197.7993085,192.4036312,131.1998789,53.40087667,197.4002524,197.4002524,170.6007053,170.6007053,170.6007053,197.7993085,192.4036312,192.4036312,53.40087667,53.40087667,96.6,170.8010849,192.4036312,170.8010849
Sciurus_granatensis,192.4036312,192.4036312,165.2021756,165.2021756,192.4036312,192.4036312,49.92085914,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,183.7969854,183.7969854,192.4036312,192.4036312,165.2021756,165.2021756,192.4036312,192.4036312,165.2021756,192.4036312,165.2021756,165.2021756,197.4002524,197.4002524,294.2008618,192.4036312,192.4036312,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,192.4036312,197.7993085,197.7993085,192.4036312,192.4036312,192.4036312,165.2021756,165.2021756,49.92085914,192.4036312,192.4036312,165.2021756,192.4036312,197.7993085,183.7969854,183.7969854,183.7969854,183.7969854,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,294.2008618,192.4036312,192.4036312,197.4002524,192.4036312,192.4036312,192.4036312,192.4036312,165.2021756,192.4036312,192.4036312,183.7969854,192.4036312,192.4036312,183.7969854,183.7969854,192.4036312,80.39957519,192.4036312,192.4036312,192.4036312,197.7993085,192.4036312,294.2008618,192.4036312,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,165.2021756,192.4036312,192.4036312,165.2021756,49.87998867,165.2021756,197.7993085,197.7993085,192.4036312,0,6.797861373,197.7993085,49.62865572,192.4036312,192.4036312,197.4002524,197.4002524,192.4036312,192.4036312,192.4036312,197.7993085,165.2021756,165.2021756,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,192.4036312
Sciurus_spadiceus,192.4036312,192.4036312,165.2021756,165.2021756,192.4036312,192.4036312,49.92085914,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,183.7969854,183.7969854,192.4036312,192.4036312,165.2021756,165.2021756,192.4036312,192.4036312,165.2021756,192.4036312,165.2021756,165.2021756,197.4002524,197.4002524,294.2008618,192.4036312,192.4036312,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,192.4036312,197.7993085,197.7993085,192.4036312,192.4036312,192.4036312,165.2021756,165.2021756,49.92085914,192.4036312,192.4036312,165.2021756,192.4036312,197.7993085,183.7969854,183.7969854,183.7969854,183.7969854,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,294.2008618,192.4036312,192.4036312,197.4002524,192.4036312,192.4036312,192.4036312,192.4036312,165.2021756,192.4036312,192.4036312,183.7969854,192.4036312,192.4036312,183.7969854,183.7969854,192.4036312,80.39957519,192.4036312,192.4036312,192.4036312,197.7993085,192.4036312,294.2008618,192.4036312,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,165.2021756,192.4036312,192.4036312,165.2021756,49.87998867,165.2021756,197.7993085,197.7993085,192.4036312,6.797861373,0,197.7993085,49.62865572,192.4036312,192.4036312,197.4002524,197.4002524,192.4036312,192.4036312,192.4036312,197.7993085,165.2021756,165.2021756,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,192.4036312
Setifer_setosus,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,294.2008618,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,55.01604264,55.01604264,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,179.0004988,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,294.2008618,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,174.9994483,197.7993085,294.2008618,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,174.9994483,174.9994483,197.7993085,197.7993085,197.7993085,0,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,56.32699853,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085,197.7993085
Sundasciurus_hippurus,192.4036312,192.4036312,165.2021756,165.2021756,192.4036312,192.4036312,49.10412666,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,183.7969854,183.7969854,192.4036312,192.4036312,165.2021756,165.2021756,192.4036312,192.4036312,165.2021756,192.4036312,165.2021756,165.2021756,197.4002524,197.4002524,294.2008618,192.4036312,192.4036312,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,192.4036312,197.7993085,197.7993085,192.4036312,192.4036312,192.4036312,165.2021756,165.2021756,49.10412666,192.4036312,192.4036312,165.2021756,192.4036312,197.7993085,183.7969854,183.7969854,183.7969854,183.7969854,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,294.2008618,192.4036312,192.4036312,197.4002524,192.4036312,192.4036312,192.4036312,192.4036312,165.2021756,192.4036312,192.4036312,183.7969854,192.4036312,192.4036312,183.7969854,183.7969854,192.4036312,80.39957519,192.4036312,192.4036312,192.4036312,197.7993085,192.4036312,294.2008618,192.4036312,183.7969854,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,165.2021756,192.4036312,192.4036312,165.2021756,48.94575929,165.2021756,197.7993085,197.7993085,192.4036312,49.62865572,49.62865572,197.7993085,0,192.4036312,192.4036312,197.4002524,197.4002524,192.4036312,192.4036312,192.4036312,197.7993085,165.2021756,165.2021756,192.4036312,192.4036312,192.4036312,192.4036312,183.7969854,192.4036312
Sus_scrofa,170.8010849,170.8010849,192.4036312,192.4036312,170.8010849,170.8010849,192.4036312,170.8010849,131.1998789,131.1998789,170.8010849,131.1998789,131.1998789,131.1998789,131.1998789,131.1998789,192.4036312,192.4036312,192.4036312,170.8010849,170.8010849,192.4036312,192.4036312,170.8010849,170.8010849,192.4036312,170.8010849,192.4036312,192.4036312,197.4002524,197.4002524,294.2008618,177.0003746,170.8010849,192.4036312,170.8010849,170.8010849,170.8010849,170.8010849,170.8010849,192.4036312,170.8010849,197.7993085,197.7993085,170.8010849,170.8010849,170.8010849,192.4036312,192.4036312,192.4036312,170.8010849,170.8010849,192.4036312,170.8010849,197.7993085,192.4036312,192.4036312,192.4036312,192.4036312,192.4036312,170.8010849,170.8010849,131.1998789,131.1998789,170.8010849,170.8010849,294.2008618,170.8010849,131.1998789,197.4002524,170.8010849,170.8010849,170.8010849,170.8010849,192.4036312,131.1998789,170.8010849,192.4036312,170.8010849,170.8010849,192.4036312,192.4036312,170.8010849,192.4036312,170.8010849,170.8010849,89.40201161,197.7993085,170.8010849,294.2008618,39.92712328,192.4036312,170.8010849,170.8010849,170.8010849,170.8010849,170.8010849,192.4036312,170.8010849,170.8010849,192.4036312,192.4036312,192.4036312,197.7993085,197.7993085,131.1998789,192.4036312,192.4036312,197.7993085,192.4036312,0,131.1998789,197.4002524,197.4002524,170.6007053,170.6007053,170.6007053,197.7993085,192.4036312,192.4036312,131.1998789,131.1998789,131.1998789,170.8010849,192.4036312,170.8010849
