"","model","formula","col(Biotic:Tmin)","SEcol(Biotic:Tmin)","col(Biotic)","SEcol(Biotic)","col(ForestLossCT)","SEcol(ForestLossCT)","col(Int)","SEcol(Int)","col(Tmax:Biotic)","SEcol(Tmax:Biotic)","col(Tmax)","SEcol(Tmax)","col(Tmin)","SEcol(Tmin)","col(Tvar:Biotic)","SEcol(Tvar:Biotic)","col(Tvar)","SEcol(Tvar)","ext(Biotic:Tmin)","SEext(Biotic:Tmin)","ext(Biotic)","SEext(Biotic)","ext(ForestLossCT)","SEext(ForestLossCT)","ext(Int)","SEext(Int)","ext(Tmax:Biotic)","SEext(Tmax:Biotic)","ext(Tmax)","SEext(Tmax)","ext(Tmin)","SEext(Tmin)","ext(Tvar:Biotic)","SEext(Tvar:Biotic)","ext(Tvar)","SEext(Tvar)","p(Biotic:Tmin)","SEp(Biotic:Tmin)","p(Biotic)","SEp(Biotic)","p(ForestLossCT)","SEp(ForestLossCT)","p(Int)","SEp(Int)","p(Tmax:Biotic)","SEp(Tmax:Biotic)","p(Tmax)","SEp(Tmax)","p(Tmin)","SEp(Tmin)","p(Tvar:Biotic)","SEp(Tvar:Biotic)","p(Tvar)","SEp(Tvar)","psi(Elevation)","SEpsi(Elevation)","psi(Int)","SEpsi(Int)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"49","49","~Elevation ~ 1 ~ Tmax * Biotic ~ Tmax * Biotic",NA,NA,NA,NA,NA,NA,-0.00569274552253936,0.55358342075379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105786207589288,0.459369434096192,NA,NA,-1.12397903714734,0.51953324562168,-0.344749818908719,0.4741597371285,-0.450536415273205,0.602943994663168,NA,NA,NA,NA,NA,NA,NA,NA,0.0751391967595226,0.152553232546911,NA,NA,-1.20442280072692,0.177331254452123,-0.0113681999434426,0.165742950511487,0.965858093495218,0.232503327791277,NA,NA,NA,NA,NA,NA,0.505050193486327,0.81857421147408,0.568172566916315,1.020397529393,0,112.742458216491,204.860520201974,11,61,431.721040403947,10.1135591631528,0.00099389299842613,NA,0.988453688067057
"102","102","~Elevation^2 ~ 1 ~ Tmax^2 * Biotic ~ Tmax^2 * Biotic",NA,NA,NA,NA,NA,NA,-0.00569274552253936,0.55358342075379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105786207589288,0.459369434096192,NA,NA,-1.12397903714734,0.51953324562168,-0.344749818908719,0.4741597371285,-0.450536415273205,0.602943994663168,NA,NA,NA,NA,NA,NA,NA,NA,0.0751391967595226,0.152553232546911,NA,NA,-1.20442280072692,0.177331254452123,-0.0113681999434426,0.165742950511487,0.965858093495218,0.232503327791277,NA,NA,NA,NA,NA,NA,0.505050193486327,0.81857421147408,0.568172566916315,1.020397529393,0,112.742458216491,204.860520201974,11,61,431.721040403947,10.1135591631528,0.00099389299842613,NA,0.989447581065483
"14","14","~1 ~ Tvar ~ Tvar ~ Tvar",NA,NA,NA,NA,NA,NA,-0.362538873313251,0.533473903962907,NA,NA,NA,NA,NA,NA,NA,NA,1.49683381905263,0.745801611702172,NA,NA,NA,NA,NA,NA,-1.36108125140716,0.63552308230121,NA,NA,NA,NA,NA,NA,NA,NA,-0.431988516296945,0.991971201701243,NA,NA,NA,NA,NA,NA,-0.96389348784062,0.168885779867926,NA,NA,NA,NA,NA,NA,NA,NA,0.474055723686543,0.209315394031687,NA,NA,-0.219509375793567,0.549235432749998,0,51.1825693981713,209.032174848939,7,61,432.064349697879,10.4568684570842,0.000837126259210746,NA,0.990284707324694
"74","74","~1 ~ Tvar^2 ~ Tvar^2 ~ Tvar^2",NA,NA,NA,NA,NA,NA,-0.362538873313251,0.533473903962907,NA,NA,NA,NA,NA,NA,NA,NA,1.49683381905263,0.745801611702172,NA,NA,NA,NA,NA,NA,-1.36108125140716,0.63552308230121,NA,NA,NA,NA,NA,NA,NA,NA,-0.431988516296945,0.991971201701243,NA,NA,NA,NA,NA,NA,-0.96389348784062,0.168885779867926,NA,NA,NA,NA,NA,NA,NA,NA,0.474055723686543,0.209315394031687,NA,NA,-0.219509375793567,0.549235432749998,0,51.1825693981713,209.032174848939,7,61,432.064349697879,10.4568684570842,0.000837126259210746,NA,0.991121833583905
"18","18","~Elevation ~ Tvar ~ 1 ~ Tvar",NA,NA,NA,NA,NA,NA,-0.34923280749523,0.54823917965171,NA,NA,NA,NA,NA,NA,NA,NA,1.55046806850457,0.79524215258909,NA,NA,NA,NA,NA,NA,-1.25562096521906,0.506503753158823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.949778237756936,0.164646519836337,NA,NA,NA,NA,NA,NA,NA,NA,0.448091592359009,0.225879090888945,-0.303119636899432,0.637386754177238,-0.328872772906605,0.603601833327224,0,33.7916224281542,209.035293026309,7,61,432.070586052619,10.4631048118241,0.000834520016528682,NA,0.991956353600433
"78","78","~Elevation^2 ~ Tvar^2 ~ 1 ~ Tvar^2",NA,NA,NA,NA,NA,NA,-0.34923280749523,0.54823917965171,NA,NA,NA,NA,NA,NA,NA,NA,1.55046806850457,0.79524215258909,NA,NA,NA,NA,NA,NA,-1.25562096521906,0.506503753158823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.949778237756936,0.164646519836337,NA,NA,NA,NA,NA,NA,NA,NA,0.448091592359009,0.225879090888945,-0.303119636899432,0.637386754177238,-0.328872772906605,0.603601833327224,0,33.7916224281542,209.035293026309,7,61,432.070586052619,10.4631048118241,0.000834520016528682,NA,0.992790873616962
"44","44","~1 ~ Tmax * Biotic ~ Tmax * Biotic ~ Tmax * Biotic",NA,NA,0.0583024638270202,0.619971600224244,NA,NA,-0.632155680640955,0.712589226847474,-0.621890949281456,0.589655948832396,1.00536837815596,0.797422905124698,NA,NA,NA,NA,NA,NA,NA,NA,0.2146589905937,0.447905813783199,NA,NA,-1.29877089961896,0.505169082843798,-0.545779805654475,0.451432749982537,-0.105322810545142,0.594667438737253,NA,NA,NA,NA,NA,NA,NA,NA,0.0958589193419912,0.153440195427769,NA,NA,-1.15318376185668,0.177014320550763,-0.0393554392594146,0.167443469933372,0.917031671521195,0.22899715445028,NA,NA,NA,NA,NA,NA,NA,NA,0.153637035020913,0.635511473715663,0,104.965837121396,203.223890569253,13,61,432.447781138505,10.8402998977106,0.000691082484311343,NA,0.993481956101273
"57","57","~1 ~ Tvar + Biotic ~ 1 ~ Tvar + Biotic",NA,NA,-0.371704030494674,0.477818337844177,NA,NA,-0.300443977295223,0.523355880141769,NA,NA,NA,NA,NA,NA,NA,NA,1.37050314772981,0.646264477504654,NA,NA,NA,NA,NA,NA,-1.18016532984895,0.502724726966901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125767491410246,0.13526250367033,NA,NA,-0.950833236415468,0.166198697496135,NA,NA,NA,NA,NA,NA,NA,NA,0.505867793375973,0.212276020453255,NA,NA,-0.238180208647641,0.543105907506127,0,29.584507811436,208.457436010013,8,61,432.914872020025,11.3073907792307,0.000547144942989563,NA,0.994029101044263
"110","110","~1 ~ Tvar^2 + Biotic ~ 1 ~ Tvar^2 + Biotic",NA,NA,-0.371704030494674,0.477818337844177,NA,NA,-0.300443977295223,0.523355880141769,NA,NA,NA,NA,NA,NA,NA,NA,1.37050314772981,0.646264477504654,NA,NA,NA,NA,NA,NA,-1.18016532984895,0.502724726966901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125767491410246,0.13526250367033,NA,NA,-0.950833236415468,0.166198697496135,NA,NA,NA,NA,NA,NA,NA,NA,0.505867793375973,0.212276020453255,NA,NA,-0.238180208647641,0.543105907506127,0,29.584507811436,208.457436010013,8,61,432.914872020025,11.3073907792307,0.000547144942989563,NA,0.994576245987252
"4","4","~1 ~ 1 ~ Tmin ~ Tmin",NA,NA,NA,NA,NA,NA,-0.53315544801675,0.505698104608793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.54283716879476,0.845722423739609,NA,NA,NA,NA,-1.11792348006731,0.844942870573262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.10066908006794,0.186821924742659,NA,NA,NA,NA,0.500074553081162,0.228214297041468,NA,NA,NA,NA,NA,NA,0.197491616540392,0.677508170410544,0,51.9120303480184,210.664236484474,6,61,433.328472968948,11.720991728153,0.000444928355755982,NA,0.995021174343008
"64","64","~1 ~ 1 ~ Tmin^2 ~ Tmin^2",NA,NA,NA,NA,NA,NA,-0.53315544801675,0.505698104608793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.54283716879476,0.845722423739609,NA,NA,NA,NA,-1.11792348006731,0.844942870573262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.10066908006794,0.186821924742659,NA,NA,NA,NA,0.500074553081162,0.228214297041468,NA,NA,NA,NA,NA,NA,0.197491616540392,0.677508170410544,0,51.9120303480184,210.664236484474,6,61,433.328472968948,11.720991728153,0.000444928355755982,NA,0.995466102698764
"47","47","~Elevation ~ Tmax * Biotic ~ Tmax * Biotic ~ Tmax * Biotic",NA,NA,0.377043301900347,0.941466957810136,NA,NA,-0.948128727342658,0.951362058413938,-0.923247345791385,0.890581943652247,1.33144921070006,1.06649279789452,NA,NA,NA,NA,NA,NA,NA,NA,0.279521430345723,0.464200250949432,NA,NA,-1.33566209221733,0.495439732362212,-0.567944475981712,0.458498151654313,-0.141500951250086,0.585616235996922,NA,NA,NA,NA,NA,NA,NA,NA,0.0917676841132175,0.151465844415631,NA,NA,-1.18807955499393,0.176454825490302,-0.0424391456646879,0.163875868756837,0.969093419448844,0.22598860742908,NA,NA,NA,NA,NA,NA,0.706839070854039,0.83206348229067,0.782889238584692,1.03318862845631,0,250.83501740534,202.830151966962,14,61,433.660303933924,12.0528226931295,0.000376906742101052,NA,0.995843009440865
"17","17","~Elevation ~ Tvar ~ Tvar ~ Tvar",NA,NA,NA,NA,NA,NA,-0.353986465445218,0.538757672731866,NA,NA,NA,NA,NA,NA,NA,NA,1.51424089999224,0.761754571988096,NA,NA,NA,NA,NA,NA,-1.34491901405406,0.627682488462862,NA,NA,NA,NA,NA,NA,NA,NA,-0.371584106356901,1.03075779430189,NA,NA,NA,NA,NA,NA,-0.960239413111529,0.168986252452536,NA,NA,NA,NA,NA,NA,NA,NA,0.456319802433971,0.216097705746373,-0.236912149213616,0.626287261339132,-0.322967794546479,0.608716914510444,0,55.1251122976831,208.958728231949,8,61,433.917456463898,12.3099752231034,0.000331431623178304,NA,0.996174441064044
"77","77","~Elevation^2 ~ Tvar^2 ~ Tvar^2 ~ Tvar^2",NA,NA,NA,NA,NA,NA,-0.353986465445218,0.538757672731866,NA,NA,NA,NA,NA,NA,NA,NA,1.51424089999224,0.761754571988096,NA,NA,NA,NA,NA,NA,-1.34491901405406,0.627682488462862,NA,NA,NA,NA,NA,NA,NA,NA,-0.371584106356901,1.03075779430189,NA,NA,NA,NA,NA,NA,-0.960239413111529,0.168986252452536,NA,NA,NA,NA,NA,NA,NA,NA,0.456319802433971,0.216097705746373,-0.236912149213616,0.626287261339132,-0.322967794546479,0.608716914510444,0,55.1251122976831,208.958728231949,8,61,433.917456463898,12.3099752231034,0.000331431623178304,NA,0.996505872687222
"60","60","~Elevation ~ Tvar + Biotic ~ 1 ~ Tvar + Biotic",NA,NA,-0.36977981228277,0.478931818627991,NA,NA,-0.292157906955351,0.524509021737312,NA,NA,NA,NA,NA,NA,NA,NA,1.39472457795226,0.659482745575164,NA,NA,NA,NA,NA,NA,-1.18777569440731,0.503448146602855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127312358145736,0.135266260414094,NA,NA,-0.950107586093455,0.166454316177348,NA,NA,NA,NA,NA,NA,NA,NA,0.477914453359084,0.223474265286973,-0.302686467638905,0.630298921924667,-0.356289227106359,0.596071681128479,0,32.4653858532879,208.337681422911,9,61,434.675362845821,13.0678816050269,0.000226890683831714,NA,0.996732763371054
"113","113","~Elevation^2 ~ Tvar^2 + Biotic ~ 1 ~ Tvar^2 + Biotic",NA,NA,-0.36977981228277,0.478931818627991,NA,NA,-0.292157906955351,0.524509021737312,NA,NA,NA,NA,NA,NA,NA,NA,1.39472457795226,0.659482745575164,NA,NA,NA,NA,NA,NA,-1.18777569440731,0.503448146602855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127312358145736,0.135266260414094,NA,NA,-0.950107586093455,0.166454316177348,NA,NA,NA,NA,NA,NA,NA,NA,0.477914453359084,0.223474265286973,-0.302686467638905,0.630298921924667,-0.356289227106359,0.596071681128479,0,32.4653858532879,208.337681422911,9,61,434.675362845821,13.0678816050269,0.000226890683831714,NA,0.996959654054886
"28","28","~1 ~ 1 ~ Biotic + Tmin ~ Biotic + Tmin",NA,NA,NA,NA,NA,NA,-0.825922966758253,0.545111815537924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576896825327819,0.553122476500947,NA,NA,-2.17728921000122,1.10074238821083,NA,NA,NA,NA,-1.35812813495687,0.87405581868509,NA,NA,NA,NA,NA,NA,0.200788128491867,0.136067702571331,NA,NA,-1.1584594166297,0.177850008756468,NA,NA,NA,NA,0.448573321084766,0.210258672877685,NA,NA,NA,NA,NA,NA,0.294557865422675,0.689111783772065,0,106.422955698603,209.421628405804,8,61,434.843256811607,13.2357755708127,0.00020862144664406,NA,0.99716827550153
"85","85","~1 ~ 1 ~ Biotic + Tmin^2 ~ Biotic + Tmin^2",NA,NA,NA,NA,NA,NA,-0.825922966758253,0.545111815537924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576896825327819,0.553122476500947,NA,NA,-2.17728921000122,1.10074238821083,NA,NA,NA,NA,-1.35812813495687,0.87405581868509,NA,NA,NA,NA,NA,NA,0.200788128491867,0.136067702571331,NA,NA,-1.1584594166297,0.177850008756468,NA,NA,NA,NA,0.448573321084766,0.210258672877685,NA,NA,NA,NA,NA,NA,0.294557865422675,0.689111783772065,0,106.422955698603,209.421628405804,8,61,434.843256811607,13.2357755708127,0.00020862144664406,NA,0.997376896948174
"3","3","~1 ~ Tmin ~ 1 ~ Tmin",NA,NA,NA,NA,NA,NA,-0.643294876459833,0.49414615731564,NA,NA,NA,NA,0.330292217548227,0.477073662193987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.55948679212552,0.612536576981659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13232218620761,0.181850625801967,NA,NA,NA,NA,0.604945946372279,0.20311470272061,NA,NA,NA,NA,NA,NA,0.239123735195795,0.671449070037801,0,24.3872974732055,211.493816435938,6,61,434.987632871876,13.3801516310814,0.000194092203016798,NA,0.99757098915119
"63","63","~1 ~ Tmin^2 ~ 1 ~ Tmin^2",NA,NA,NA,NA,NA,NA,-0.643294876459833,0.49414615731564,NA,NA,NA,NA,0.330292217548227,0.477073662193987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.55948679212552,0.612536576981659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13232218620761,0.181850625801967,NA,NA,NA,NA,0.604945946372279,0.20311470272061,NA,NA,NA,NA,NA,NA,0.239123735195795,0.671449070037801,0,24.3872974732055,211.493816435938,6,61,434.987632871876,13.3801516310814,0.000194092203016798,NA,0.997765081354207
"2","2","~1 ~ Tmin ~ Tmin ~ Tmin",NA,NA,NA,NA,NA,NA,-0.516222018076441,0.540194508471547,NA,NA,NA,NA,-0.0751457307612385,0.609646851363888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.54758326883409,0.89344737451028,NA,NA,NA,NA,-1.18116519495838,0.998359120207602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.10444102330114,0.19063523415305,NA,NA,NA,NA,0.49758597319602,0.233683984912899,NA,NA,NA,NA,NA,NA,0.198047527348569,0.677488656726493,0,67.8190367451014,210.65648641642,7,61,435.31297283284,13.7054915920457,0.000164953454300713,NA,0.997930034808508
"62","62","~1 ~ Tmin^2 ~ Tmin^2 ~ Tmin^2",NA,NA,NA,NA,NA,NA,-0.516222018076441,0.540194508471547,NA,NA,NA,NA,-0.0751457307612385,0.609646851363888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.54758326883409,0.89344737451028,NA,NA,NA,NA,-1.18116519495838,0.998359120207602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.10444102330114,0.19063523415305,NA,NA,NA,NA,0.49758597319602,0.233683984912899,NA,NA,NA,NA,NA,NA,0.198047527348569,0.677488656726493,0,67.8190367451014,210.65648641642,7,61,435.31297283284,13.7054915920457,0.000164953454300713,NA,0.998094988262809
"7","7","~Elevation ~ 1 ~ Tmin ~ Tmin",NA,NA,NA,NA,NA,NA,-0.536952108264629,0.519330283497761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.54683809760115,0.858090950457634,NA,NA,NA,NA,-1.11963869545579,0.850009451166247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.10009775049655,0.187827577020725,NA,NA,NA,NA,0.497358892699736,0.242513465346618,NA,NA,NA,NA,-0.0246287796302902,0.759974846306233,0.181679123142358,0.833246324416134,0,55.2079052572602,210.66371199417,7,61,435.32742398834,13.7199427475456,0.000163765865964363,NA,0.998258754128773
"67","67","~Elevation^2 ~ 1 ~ Tmin^2 ~ Tmin^2",NA,NA,NA,NA,NA,NA,-0.536952108264629,0.519330283497761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.54683809760115,0.858090950457634,NA,NA,NA,NA,-1.11963869545579,0.850009451166247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.10009775049655,0.187827577020725,NA,NA,NA,NA,0.497358892699736,0.242513465346618,NA,NA,NA,NA,-0.0246287796302902,0.759974846306233,0.181679123142358,0.833246324416134,0,55.2079052572602,210.66371199417,7,61,435.32742398834,13.7199427475456,0.000163765865964363,NA,0.998422519994737
"51","51","~1 ~ Tvar * Biotic ~ 1 ~ Tvar * Biotic",NA,NA,-0.487863714748647,0.599151120931922,NA,NA,-0.14166582615537,0.684989947545794,NA,NA,NA,NA,NA,NA,-0.525215566579196,0.734759552486109,1.86120845763001,1.02571555220462,NA,NA,NA,NA,NA,NA,-1.16426314779946,0.487375455368138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135516577954015,0.138164114586703,NA,NA,-0.953656374826636,0.166384430070542,NA,NA,NA,NA,NA,NA,-0.0373549828575228,0.178673129368272,0.498439242025339,0.214759756567091,NA,NA,-0.235408224762518,0.542044256722273,0,109.850228464605,208.089529767179,10,61,436.179059534359,14.5715782935644,0.000106977655783068,NA,0.99852949765052
"104","104","~1 ~ Tvar^2 * Biotic ~ 1 ~ Tvar^2 * Biotic",NA,NA,-0.487863714748647,0.599151120931922,NA,NA,-0.14166582615537,0.684989947545794,NA,NA,NA,NA,NA,NA,-0.525215566579196,0.734759552486109,1.86120845763001,1.02571555220462,NA,NA,NA,NA,NA,NA,-1.16426314779946,0.487375455368138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135516577954015,0.138164114586703,NA,NA,-0.953656374826636,0.166384430070542,NA,NA,NA,NA,NA,NA,-0.0373549828575228,0.178673129368272,0.498439242025339,0.214759756567091,NA,NA,-0.235408224762518,0.542044256722273,0,109.850228464605,208.089529767179,10,61,436.179059534359,14.5715782935644,0.000106977655783068,NA,0.998636475306304
"56","56","~1 ~ Tvar + Biotic ~ Tvar + Biotic ~ Tvar + Biotic",NA,NA,-0.308734226563988,0.502738452933001,NA,NA,-0.341376942209492,0.550971243502625,NA,NA,NA,NA,NA,NA,NA,NA,1.34380249580666,0.640003363352331,NA,NA,0.178029178926017,0.468890123197401,NA,NA,-1.3401064869963,0.635575362746817,NA,NA,NA,NA,NA,NA,NA,NA,-0.413750946928548,0.882226860774245,NA,NA,0.141828504151139,0.138891729659184,NA,NA,-0.968775299407087,0.16983634699891,NA,NA,NA,NA,NA,NA,NA,NA,0.501984582549261,0.211698705876392,NA,NA,-0.226198543805213,0.548430429370705,0,60.3857992715098,208.285335451629,10,61,436.570670903258,14.9631896624639,8.79540310664179e-05,NA,0.99872442933737
"109","109","~1 ~ Tvar^2 + Biotic ~ Tvar^2 + Biotic ~ Tvar^2 + Biotic",NA,NA,-0.308734226563988,0.502738452933001,NA,NA,-0.341376942209492,0.550971243502625,NA,NA,NA,NA,NA,NA,NA,NA,1.34380249580666,0.640003363352331,NA,NA,0.178029178926017,0.468890123197401,NA,NA,-1.3401064869963,0.635575362746817,NA,NA,NA,NA,NA,NA,NA,NA,-0.413750946928548,0.882226860774245,NA,NA,0.141828504151139,0.138891729659184,NA,NA,-0.968775299407087,0.16983634699891,NA,NA,NA,NA,NA,NA,NA,NA,0.501984582549261,0.211698705876392,NA,NA,-0.226198543805213,0.548430429370705,0,60.3857992715098,208.285335451629,10,61,436.570670903258,14.9631896624639,8.79540310664179e-05,NA,0.998812383368436
"31","31","~Elevation ~ 1 ~ Biotic + Tmin ~ Biotic + Tmin",NA,NA,NA,NA,NA,NA,-0.870671941739867,0.549108285762306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591349776390198,0.554811582137138,NA,NA,-2.22662704649589,1.10467626621337,NA,NA,NA,NA,-1.37748002949087,0.890618041653747,NA,NA,NA,NA,NA,NA,0.207478658349047,0.136265071743751,NA,NA,-1.15262444553614,0.17653731779782,NA,NA,NA,NA,0.42111288833939,0.21725412234512,NA,NA,NA,NA,-0.27336360254481,0.758782934846016,0.145665277257228,0.764153320582842,0,107.588250903009,209.358564745515,9,61,436.717129491029,15.1096482502346,8.17433948738214e-05,NA,0.99889412676331
"88","88","~Elevation^2 ~ 1 ~ Biotic + Tmin^2 ~ Biotic + Tmin^2",NA,NA,NA,NA,NA,NA,-0.870671941739867,0.549108285762306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591349776390198,0.554811582137138,NA,NA,-2.22662704649589,1.10467626621337,NA,NA,NA,NA,-1.37748002949087,0.890618041653747,NA,NA,NA,NA,NA,NA,0.207478658349047,0.136265071743751,NA,NA,-1.15262444553614,0.17653731779782,NA,NA,NA,NA,0.42111288833939,0.21725412234512,NA,NA,NA,NA,-0.27336360254481,0.758782934846016,0.145665277257228,0.764153320582842,0,107.588250903009,209.358564745515,9,61,436.717129491029,15.1096482502346,8.17433948738214e-05,NA,0.998975870158184
"6","6","~Elevation ~ Tmin ~ 1 ~ Tmin",NA,NA,NA,NA,NA,NA,-0.653443240696547,0.489814015238371,NA,NA,NA,NA,0.334534994466906,0.469858930180158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.56771504417373,0.616161086240498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12766232096623,0.182416986590054,NA,NA,NA,NA,0.590519152958403,0.212175130626021,NA,NA,NA,NA,-0.158581072743906,0.707068833569311,0.153785895952329,0.749877433836479,0,36.7246747110087,211.468691507597,7,61,436.937383015194,15.3299017743993,7.32192414511862e-05,NA,0.999049089399635
"66","66","~Elevation^2 ~ Tmin^2 ~ 1 ~ Tmin^2",NA,NA,NA,NA,NA,NA,-0.653443240696547,0.489814015238371,NA,NA,NA,NA,0.334534994466906,0.469858930180158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.56771504417373,0.616161086240498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12766232096623,0.182416986590054,NA,NA,NA,NA,0.590519152958403,0.212175130626021,NA,NA,NA,NA,-0.158581072743906,0.707068833569311,0.153785895952329,0.749877433836479,0,36.7246747110087,211.468691507597,7,61,436.937383015194,15.3299017743993,7.32192414511862e-05,NA,0.999122308641086
"5","5","~Elevation ~ Tmin ~ Tmin ~ Tmin",NA,NA,NA,NA,NA,NA,-0.519099188408191,0.5603369602566,NA,NA,NA,NA,-0.0739902095122013,0.613342318507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.55017987723927,0.906895521177974,NA,NA,NA,NA,-1.18183792542231,1.00380207128973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.10408603962689,0.191882518985772,NA,NA,NA,NA,0.495951908860538,0.249558515634961,NA,NA,NA,NA,-0.01433082831094,0.774727942927173,0.188604234877241,0.841873858254273,0,69.4941006805908,210.656314270613,8,61,437.312628541225,15.7051473004307,6.06934318080263e-05,NA,0.999183002072894
"65","65","~Elevation^2 ~ Tmin^2 ~ Tmin^2 ~ Tmin^2",NA,NA,NA,NA,NA,NA,-0.519099188408191,0.5603369602566,NA,NA,NA,NA,-0.0739902095122013,0.613342318507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.55017987723927,0.906895521177974,NA,NA,NA,NA,-1.18183792542231,1.00380207128973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.10408603962689,0.191882518985772,NA,NA,NA,NA,0.495951908860538,0.249558515634961,NA,NA,NA,NA,-0.01433082831094,0.774727942927173,0.188604234877241,0.841873858254273,0,69.4941006805908,210.656314270613,8,61,437.312628541225,15.7051473004307,6.06934318080263e-05,NA,0.999243695504702
"34","34","~1 ~ 1 ~ Biotic * Tmin ~ Biotic * Tmin",NA,NA,NA,NA,NA,NA,-0.81527273701133,0.470136301655175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07311089553902,2.16682185999354,1.28212221909723,2.07353367053047,NA,NA,-3.51756740966738,3.55819527712466,NA,NA,NA,NA,-3.19817138063453,3.63023761102747,NA,NA,NA,NA,0.189368429466376,0.155804183343014,0.170371901505411,0.137264323238313,NA,NA,-1.14055481661795,0.174930135763532,NA,NA,NA,NA,0.29131001485147,0.190754939119636,NA,NA,NA,NA,NA,NA,0.229586902485546,0.693549539769063,0,2198.59212014301,208.806397115657,10,61,437.612794231314,16.0053129905191,5.22349932841934e-05,NA,0.999295930497987
"91","91","~1 ~ 1 ~ Biotic * Tmin^2 ~ Biotic * Tmin^2",NA,NA,NA,NA,NA,NA,-0.81527273701133,0.470136301655175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07311089553902,2.16682185999354,1.28212221909723,2.07353367053047,NA,NA,-3.51756740966738,3.55819527712466,NA,NA,NA,NA,-3.19817138063453,3.63023761102747,NA,NA,NA,NA,0.189368429466376,0.155804183343014,0.170371901505411,0.137264323238313,NA,NA,-1.14055481661795,0.174930135763532,NA,NA,NA,NA,0.29131001485147,0.190754939119636,NA,NA,NA,NA,NA,NA,0.229586902485546,0.693549539769063,0,2198.59212014301,208.806397115657,10,61,437.612794231314,16.0053129905191,5.22349932841934e-05,NA,0.999348165491271
"27","27","~1 ~ Biotic + Tmin ~ 1 ~ Biotic + Tmin",NA,NA,-0.387448392253521,0.551733425123432,NA,NA,-0.467853846524391,0.568156906127917,NA,NA,NA,NA,0.149057071405308,0.563302307110539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44825049168873,0.612035469448171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113845780514336,0.139808988361301,NA,NA,-1.12912152618905,0.182645638916001,NA,NA,NA,NA,0.60307174737695,0.205604762899052,NA,NA,NA,NA,NA,NA,0.144042962365511,0.652299703698175,0,41.884391499847,210.927740024366,8,61,437.855480048731,16.2479988079364,4.62661101563704e-05,NA,0.999394431601427
